province,year,gdp_per_capita_CNY,population_persons
重庆,2132,495550.5,18608196
辽宁,2132,374584.2,24727709
云南,2132,329948.2,27410076
广西,2132,280761.2,29105425
山西,2132,321102.4,20274515
内蒙古,2132,458520.2,13963405
贵州,2132,293673.7,22387895
天津,2132,645020.4,8052907
黑龙江,2132,273214.2,18492076
新疆,2132,339037.7,15008483
吉林,2132,324893.6,13975017
甘肃,2132,228927.9,14526586
海南,2132,348614.6,5852437
宁夏,2132,345930.0,4180312
青海,2132,322545.6,3437146
西藏,2132,331184.3,2119186
广东,2133,550666.7,72860435
江苏,2133,607197.7,49003427
山东,2133,483911.1,58705817
浙江,2133,876300.4,37335119
河南,2133,475683.7,57456880
四川,2133,372540.0,48378959
福建,2133,566151.2,24018907
湖北,2133,482494.2,33391716
湖南,2133,403342.0,38416374
上海,2133,973722.2,14380121
安徽,2133,406516.9,35288250
河北,2133,340178.6,43140362
北京,2133,1057844.3,12657050
陕西,2133,424815.4,22856702
江西,2133,364653.0,26129379
重庆,2133,500366.6,18531680
辽宁,2133,378224.6,24626029
云南,2133,333154.8,27297366
广西,2133,283489.8,28985744
山西,2133,324223.1,20191147
内蒙古,2133,462976.4,13905987
贵州,2133,296527.8,22295837
天津,2133,651289.1,8019794
黑龙江,2133,275869.5,18416037
新疆,2133,342332.7,14946768
吉林,2133,328051.1,13917552
甘肃,2133,231152.7,14466852
海南,2133,352002.6,5828372
宁夏,2133,349292.0,4163123
青海,2133,325680.3,3423012
西藏,2133,334403.0,2110472
广东,2134,555999.9,72560834
江苏,2134,613078.5,48801926
山东,2134,488597.9,58464419
浙江,2134,884787.5,37181597
河南,2134,480290.8,57220618
四川,2134,376148.1,48180025
福建,2134,571634.4,23920142
湖北,2134,487167.2,33254410
湖南,2134,407248.4,38258406
上海,2134,983152.9,14320990
安徽,2134,410454.0,35143145
河北,2134,343473.3,42962970
北京,2134,1068089.7,12605005
陕西,2134,428929.8,22762715
江西,2134,368184.7,26021935
重庆,2134,505212.7,18455478
辽宁,2134,381887.8,24524767
云南,2134,336381.5,27185120
广西,2134,286235.5,28866555
山西,2134,327363.2,20108121
内蒙古,2134,467460.4,13848806
贵州,2134,299399.8,22204156
天津,2134,657596.9,7986817
黑龙江,2134,278541.3,18340311
新疆,2134,345648.2,14885307
吉林,2134,331228.3,13860323
甘肃,2134,233391.5,14407365
海南,2134,355411.8,5804406
宁夏,2134,352674.9,4146004
青海,2134,328834.6,3408937
西藏,2134,337641.7,2101794
广东,2135,561366.3,72262464
江苏,2135,618995.7,48601253
山东,2135,493313.7,58224014
浙江,2135,893327.2,37028707
河南,2135,484926.4,56985327
四川,2135,379778.5,47981909
福建,2135,577151.7,23821782
湖北,2135,491869.2,33117668
湖南,2135,411179.1,38101088
上海,2135,992641.9,14262102
安徽,2135,414415.6,34998637
河北,2135,346788.4,42786306
北京,2135,1078398.6,12553173
陕西,2135,433069.7,22669115
江西,2135,371738.3,25914933
重庆,2135,510088.9,18379589
辽宁,2135,385573.6,24423922
云南,2135,339628.1,27073335
广西,2135,288998.1,28747856
山西,2135,330522.8,20025437
内蒙古,2135,471972.2,13791860
贵州,2135,302289.5,22112853
天津,2135,663943.8,7953975
黑龙江,2135,281229.7,18264896
新疆,2135,348984.3,14824099
吉林,2135,334425.2,13803329
甘肃,2135,235644.1,14348122
海南,2135,358842.1,5780538
宁夏,2135,356078.8,4128956
青海,2135,332008.4,3394919
西藏,2135,340900.5,2093151
广东,2136,566765.6,71965322
江苏,2136,624949.3,48401405
山东,2136,498058.4,57984598
浙江,2136,901919.4,36876445
河南,2136,489590.5,56751004
四川,2136,383431.3,47784608
福建,2136,582702.8,23723827
湖北,2136,496600.1,32981488
湖南,2136,415133.9,37944417
上海,2136,1002189.4,14203457
安徽,2136,418401.5,34854723
河北,2136,350123.9,42610370
北京,2136,1088770.8,12501555
陕西,2136,437235.0,22575900
江西,2136,375313.8,25808372
重庆,2136,514995.0,18304012
辽宁,2136,389282.2,24323491
云南,2136,342894.7,26962010
广西,2136,291777.8,28629645
山西,2136,333701.9,19943092
内蒙古,2136,476511.7,13735148
贵州,2136,305196.9,22021925
天津,2136,670329.8,7921268
黑龙江,2136,283934.6,18189791
新疆,2136,352340.9,14763142
吉林,2136,337641.8,13746570
甘肃,2136,237910.6,14289123
海南,2136,362293.5,5756769
宁夏,2136,359503.6,4111978
青海,2136,335201.7,3380960
西藏,2136,344179.4,2084544
广东,2137,572197.9,71669402
江苏,2137,630939.3,48202379
山东,2137,502832.2,57746166
浙江,2137,910564.1,36724810
河南,2137,494283.1,56517645
四川,2137,387106.4,47588119
福建,2137,588287.9,23626275
湖北,2137,501359.8,32845869
湖南,2137,419112.8,37788390
上海,2137,1011795.1,14145052
安徽,2137,422411.8,34711401
河北,2137,353479.7,42435156
北京,2137,1099206.4,12450148
陕西,2137,441425.8,22483068
江西,2137,378911.1,25702248
重庆,2137,519931.1,18228746
辽宁,2137,393013.3,24223473
云南,2137,346181.3,26851142
广西,2137,294574.4,28511920
山西,2137,336900.3,19861086
内蒙古,2137,481079.0,13678669
贵州,2137,308122.2,21931372
天津,2137,676754.7,7888696
黑龙江,2137,286656.1,18114994
新疆,2137,355718.0,14702437
吉林,2137,340878.0,13690044
甘肃,2137,240190.9,14230366
海南,2137,365766.0,5733097
宁夏,2137,362949.4,4095069
青海,2137,338414.5,3367057
西藏,2137,347478.3,2075973
广东,2138,577663.1,71374698
江苏,2138,636965.6,48004171
山东,2138,507634.9,57508714
浙江,2138,919261.1,36573798
河南,2138,499004.1,56285245
四川,2138,390803.8,47392437
福建,2138,593906.8,23529124
湖北,2138,506148.5,32710807
湖南,2138,423115.9,37633005
上海,2138,1021459.0,14086888
安徽,2138,426446.4,34568668
河北,2138,356855.9,42260664
北京,2138,1109705.2,12398954
陕西,2138,445642.0,22390618
江西,2138,382530.2,25596561
重庆,2138,524897.1,18153790
辽宁,2138,396767.1,24123866
云南,2138,349487.8,26740731
广西,2138,297387.9,28394680
山西,2138,340118.1,19779418
内蒙古,2138,485673.9,13622423
贵州,2138,311065.1,21841190
天津,2138,683218.6,7856258
黑龙江,2138,289394.0,18040506
新疆,2138,359115.6,14641980
吉林,2138,344133.8,13633751
甘肃,2138,242485.0,14171851
海南,2138,369259.6,5709523
宁夏,2138,366416.0,4078230
青海,2138,341646.8,3353212
西藏,2138,350797.1,2067436
广东,2139,583161.2,71081206
江苏,2139,643028.1,47806779
山东,2139,512466.4,57272239
浙江,2139,928010.4,36423407
河南,2139,503753.5,56053801
四川,2139,394523.3,47197560
福建,2139,599559.4,23432373
湖北,2139,510965.9,32576301
湖南,2139,427143.0,37478258
上海,2139,1031181.0,14028963
安徽,2139,430505.2,34426522
河北,2139,360252.4,42086888
北京,2139,1120267.2,12347969
陕西,2139,449883.5,22298548
江西,2139,386171.0,25491308
重庆,2139,529893.0,18079142
辽宁,2139,400543.4,24024669
云南,2139,352814.1,26630773
广西,2139,300218.4,28277921
山西,2139,343355.3,19698085
内蒙古,2139,490296.4,13566407
贵州,2139,314025.8,21751379
天津,2139,689721.3,7823953
黑龙江,2139,292148.4,17966323
新疆,2139,362533.5,14581773
吉林,2139,347409.2,13577689
甘肃,2139,244792.9,14113576
海南,2139,372774.1,5686045
宁夏,2139,369903.5,4061461
青海,2139,344898.5,3339423
西藏,2139,354135.9,2058935
广东,2140,588692.1,70788921
江苏,2140,649126.8,47610198
山东,2140,517326.8,57036736
浙江,2140,936812.0,36273634
河南,2140,508531.3,55823308
四川,2140,398265.1,47003484
福建,2140,605245.9,23336019
湖北,2140,515812.0,32442347
湖南,2140,431194.2,37324148
上海,2140,1040961.1,13971276
安徽,2140,434588.2,34284960
河北,2140,363669.1,41913827
北京,2140,1130892.1,12297195
陕西,2140,454150.4,22206857
江西,2140,389833.6,25386488
重庆,2140,534918.7,18004801
辽宁,2140,404342.3,23925880
云南,2140,356160.3,26521268
广西,2140,303065.8,28161643
山西,2140,346611.8,19617087
内蒙古,2140,494946.5,13510623
贵州,2140,317004.1,21661938
天津,2140,696262.8,7791781
黑龙江,2140,294919.2,17892446
新疆,2140,365971.9,14521813
吉林,2140,350704.1,13521858
甘肃,2140,247114.6,14055542
海南,2140,376309.6,5662664
宁夏,2140,373411.8,4044760
青海,2140,348169.7,3325692
西藏,2140,357494.7,2050469
广东,2141,594255.7,70497838
江苏,2141,655261.6,47414425
山东,2141,522216.0,56802202
浙江,2141,945665.6,36124477
河南,2141,513337.4,55593764
四川,2141,402029.1,46810206
福建,2141,610965.9,23240062
湖北,2141,520686.9,32308945
湖南,2141,435269.3,37170672
上海,2141,1050799.1,13913826
安徽,2141,438695.5,34143981
河北,2141,367106.1,41741478
北京,2141,1141580.0,12246629
陕西,2141,458442.5,22115543
江西,2141,393517.8,25282099
重庆,2141,539974.1,17930765
辽宁,2141,408163.7,23827497
云南,2141,359526.3,26412213
广西,2141,305930.0,28045842
山西,2141,349887.6,19536422
内蒙古,2141,499624.2,13455067
贵州,2141,320000.1,21572864
天津,2141,702843.1,7759741
黑龙江,2141,297706.5,17818873
新疆,2141,369430.7,14462099
吉林,2141,354018.6,13466256
甘肃,2141,249450.1,13997745
海南,2141,379866.0,5639379
宁夏,2141,376940.8,4028128
青海,2141,351460.2,3312017
西藏,2141,360873.3,2042037
广东,2142,599852.1,70207952
江苏,2142,661432.4,47219458
山东,2142,527133.9,56568632
浙江,2142,954571.3,35975934
河南,2142,518171.7,55365163
四川,2142,405815.1,46617723
福建,2142,616719.6,23144499
湖北,2142,525590.4,32176091
湖南,2142,439368.4,37017826
上海,2142,1060694.8,13856613
安徽,2142,442826.8,34003581
河北,2142,370563.3,41569838
北京,2142,1152330.7,12196271
陕西,2142,462759.8,22024604
江西,2142,397223.7,25178139
重庆,2142,545059.2,17857034
辽宁,2142,412007.5,23729519
云南,2142,362912.1,26303606
广西,2142,308811.1,27930518
山西,2142,353182.6,19456088
内蒙古,2142,504329.4,13399740
贵州,2142,323013.6,21484157
天津,2142,709462.0,7727833
黑龙江,2142,300510.1,17745602
新疆,2142,372909.7,14402631
吉林,2142,357352.5,13410883
甘肃,2142,251799.2,13940187
海南,2142,383443.4,5616190
宁夏,2142,380490.6,4011565
青海,2142,354770.0,3298398
西藏,2142,364271.8,2033640
广东,2143,605481.0,69919257
江苏,2143,667639.2,47025292
山东,2143,532080.5,56336022
浙江,2143,963528.9,35828001
河南,2143,523034.1,55137502
四川,2143,409623.3,46426032
福建,2143,622506.9,23049329
湖北,2143,530522.5,32043783
湖南,2143,443491.4,36865610
上海,2143,1070648.3,13799634
安徽,2143,446982.3,33863759
河北,2143,374040.6,41398903
北京,2143,1163144.1,12146120
陕西,2143,467102.3,21934039
江西,2143,400951.2,25074607
重庆,2143,550174.0,17783606
辽宁,2143,415873.8,23631943
云南,2143,366317.7,26195446
广西,2143,311708.9,27815668
山西,2143,356496.8,19376085
内蒙古,2143,509061.9,13344640
贵州,2143,326044.8,21395814
天津,2143,716119.6,7696057
黑龙江,2143,303330.0,17672632
新疆,2143,376409.1,14343408
吉林,2143,360705.9,13355738
甘肃,2143,254162.1,13882865
海南,2143,387041.6,5593097
宁夏,2143,384061.1,3995069
青海,2143,358099.1,3284835
西藏,2143,367690.1,2025278
广东,2144,611142.5,69631750
江苏,2144,673881.9,46831925
山东,2144,537055.7,56104369
浙江,2144,972538.4,35680677
河南,2144,527924.7,54910777
四川,2144,413453.4,46235128
福建,2144,628327.6,22954550
湖北,2144,535483.1,31912019
湖南,2144,447638.2,36714019
上海,2144,1080659.3,13742890
安徽,2144,451161.8,33724512
河北,2144,377538.0,41228671
北京,2144,1174020.0,12096175
陕西,2144,471469.9,21843846
江西,2144,404700.3,24971501
重庆,2144,555318.4,17710480
辽宁,2144,419762.4,23534769
云南,2144,369742.9,26087731
广西,2144,314623.5,27701291
山西,2144,359830.2,19296411
内蒙古,2144,513821.9,13289767
贵州,2144,329093.4,21307835
天津,2144,722815.6,7664411
黑龙江,2144,306166.3,17599962
新疆,2144,379928.7,14284428
吉林,2144,364078.6,13300819
甘肃,2144,256538.6,13825779
海南,2144,390660.6,5570098
宁夏,2144,387652.2,3978641
青海,2144,361447.5,3271327
西藏,2144,371128.1,2016950
广东,2145,616836.5,69345425
江苏,2145,680160.5,46639352
山东,2145,542059.4,55873669
浙江,2145,981599.5,35533958
河南,2145,532843.4,54684985
四川,2145,417305.6,46045010
福建,2145,634181.7,22860162
湖北,2145,540472.2,31780798
湖南,2145,451808.9,36563051
上海,2145,1090727.8,13686380
安徽,2145,455365.2,33585837
河北,2145,381055.5,41059140
北京,2145,1184958.3,12046436
陕西,2145,475862.6,21754025
江西,2145,408470.9,24868818
重庆,2145,560492.3,17637655
辽宁,2145,423673.3,23437994
云南,2145,373187.8,25980458
广西,2145,317554.9,27587383
山西,2145,363182.8,19217064
内蒙古,2145,518609.1,13235120
贵州,2145,332159.6,21220217
天津,2145,729550.0,7632895
黑龙江,2145,309018.8,17527591
